cpa_id,cluster
5708,1
5723,1
5730,1
5801,1
6033,1
6081,1
6100,1
6152,1
6174,1
6227,1
6258,1
6405,1
6536,1
6543,1
6547,1
9147,1
9148,1
9149,1
9150,1
9152,1
9153,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9160,1
9161,1
9162,1
9163,1
9164,1
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9171,1
9172,1
9173,1
9174,1
9175,1
9176,1
9177,1
10249,1
10263,1
10271,1
10272,1
10280,1
10281,1
10283,1
10284,1
10287,1
10288,1
10296,1
10302,1
10309,1
10311,1
10314,1
10316,1
10317,1
10319,1
10320,1
10321,1
10322,1
10323,1
10324,1
10327,1
10332,1
10336,1
10340,1
10342,1
10343,1
10347,1
10351,1
10352,1
10353,1
10357,1
10361,1
10362,1
10368,1
10372,1
10375,1
10378,1
10380,1
10383,1
10384,1
10385,1
10386,1
10389,1
10391,1
10392,1
10395,1
10397,1
10398,1
10400,1
10402,1
10403,1
10409,1
10413,1
10419,1
10422,1
10423,1
10424,1
10428,1
10434,1
10438,1
10441,1
10444,1
10454,1
10465,1
10483,1
10485,1
10486,1
10489,1
10491,1
10493,1
10494,1
10498,1
10500,1
10514,1
10516,1
10517,1
10519,1
10521,1
10522,1
10527,1
10529,1
10530,1
10538,1
10541,1
10544,1
10547,1
10550,1
10551,1
10553,1
10554,1
10555,1
10556,1
10558,1
10562,1
10566,1
10568,1
10569,1
10570,1
10575,1
10578,1
10581,1
10583,1
10592,1
10594,1
10604,1
10607,1
10608,1
10609,1
10612,1
10613,1
10617,1
10620,1
10622,1
10625,1
10635,1
10637,1
10641,1
10642,1
10644,1
10648,1
10650,1
10656,1
10660,1
10666,1
10672,1
10673,1
10674,1
10675,1
10676,1
10677,1
10679,1
10680,1
10684,1
10688,1
10690,1
10691,1
10692,1
10694,1
10704,1
10706,1
10709,1
10710,1
10712,1
10713,1
10714,1
10716,1
10718,1
10724,1
10736,1
10738,1
10741,1
10742,1
10744,1
10745,1
10749,1
10752,1
10753,1
10754,1
10755,1
10759,1
10760,1
10762,1
10763,1
10766,1
10767,1
10768,1
10770,1
10771,1
10772,1
10773,1
10775,1
10776,1
10777,1
10779,1
10780,1
10781,1
10782,1
10783,1
10784,1
10785,1
10786,1
10787,1
10789,1
10790,1
10791,1
10792,1
10793,1
10794,1
10795,1
10797,1
10798,1
10799,1
10800,1
10801,1
10802,1
10805,1
10810,1
10813,1
10815,1
10816,1
10819,1
10822,1
10826,1
10827,1
10831,1
10833,1
10834,1
10836,1
10837,1
10842,1
10843,1
10845,1
10847,1
10851,1
12979,1
12986,1
12989,1
12990,1
12994,1
12997,1
13009,1
13017,1
13021,1
13054,1
13095,1
13101,1
13115,1
13117,1
13118,1
13146,1
13167,1
13203,1
13208,1
13221,1
13228,1
13241,1
13243,1
13248,1
13249,1
13250,1
13252,1
13253,1
5718,2
6288,2
6349,2
6714,2
6837,2
6880,2
6924,2
6971,2
8614,2
8635,2
8636,2
9054,2
9055,2
9068,2
9070,2
9071,2
9072,2
9073,2
9074,2
9075,2
9077,2
9083,2
9084,2
9085,2
9086,2
9087,2
9088,2
9089,2
9090,2
9091,2
9092,2
9093,2
9094,2
9095,2
9096,2
9097,2
9098,2
9099,2
9100,2
9101,2
9102,2
9103,2
9104,2
9105,2
9106,2
9107,2
9108,2
9109,2
9110,2
9111,2
9112,2
9113,2
9114,2
9115,2
9116,2
9117,2
9118,2
9119,2
9120,2
9121,2
9122,2
9123,2
9124,2
9125,2
9126,2
9127,2
9128,2
9129,2
9130,2
9131,2
9132,2
9133,2
9134,2
9135,2
9136,2
9137,2
9138,2
9139,2
9140,2
9141,2
9142,2
9143,2
9144,2
9145,2
9146,2
9151,2
9178,2
10145,2
10153,2
10156,2
10158,2
10162,2
10164,2
10166,2
10170,2
10171,2
10175,2
10177,2
10178,2
10183,2
10186,2
10188,2
10189,2
10196,2
10198,2
10200,2
10206,2
10208,2
10210,2
10221,2
10222,2
10318,2
10331,2
10335,2
10337,2
10341,2
10345,2
10354,2
10360,2
10371,2
10373,2
10377,2
10381,2
10387,2
10388,2
10394,2
10396,2
10414,2
10418,2
10420,2
10426,2
10429,2
10446,2
10447,2
10449,2
10450,2
10452,2
10456,2
10457,2
10459,2
10461,2
10462,2
10468,2
10473,2
10477,2
10482,2
10492,2
10496,2
10502,2
10503,2
10506,2
10508,2
10509,2
10512,2
10520,2
10525,2
10533,2
10536,2
10543,2
10549,2
10565,2
10567,2
10571,2
10572,2
10573,2
10579,2
10582,2
10585,2
10586,2
10588,2
10589,2
10595,2
10597,2
10601,2
10605,2
10615,2
10624,2
10626,2
10627,2
10630,2
10631,2
10638,2
10645,2
10654,2
10657,2
10659,2
10667,2
10668,2
10669,2
10671,2
10681,2
10682,2
10687,2
10693,2
10696,2
10700,2
10702,2
10703,2
10717,2
10719,2
10720,2
10722,2
10723,2
10725,2
10726,2
10728,2
10729,2
10732,2
10735,2
10737,2
10739,2
10740,2
10743,2
10750,2
10751,2
10757,2
10758,2
10761,2
10764,2
10765,2
10769,2
10774,2
10778,2
10788,2
10796,2
12975,2
12976,2
12977,2
12978,2
12980,2
12985,2
12992,2
12993,2
12995,2
12996,2
12999,2
13003,2
13004,2
13006,2
13007,2
13008,2
13010,2
13011,2
13013,2
13015,2
13016,2
13018,2
13019,2
13020,2
13032,2
13035,2
13046,2
13049,2
13050,2
13052,2
13053,2
13057,2
13059,2
13066,2
13070,2
13082,2
13093,2
13096,2
13098,2
13107,2
13109,2
13131,2
13135,2
13152,2
13160,2
13161,2
13171,2
13175,2
13180,2
13183,2
13187,2
13193,2
13198,2
13200,2
13205,2
13209,2
13210,2
13212,2
13217,2
13227,2
13230,2
13232,2
13233,2
13235,2
13237,2
13240,2
13244,2
13247,2
5728,3
5812,3
5821,3
5831,3
5853,3
5856,3
5869,3
5882,3
5887,3
5899,3
5915,3
5925,3
5926,3
5943,3
5952,3
5954,3
5973,3
5975,3
5980,3
5990,3
5993,3
5999,3
6011,3
6028,3
6031,3
6043,3
6096,3
6108,3
6112,3
6113,3
6127,3
6166,3
6180,3
6208,3
6291,3
6308,3
6325,3
6326,3
6355,3
6359,3
6360,3
6379,3
6389,3
6455,3
6460,3
6468,3
6489,3
6515,3
6528,3
6531,3
6544,3
6565,3
6595,3
6611,3
6619,3
6620,3
6625,3
6635,3
6636,3
6646,3
6658,3
6669,3
6675,3
6683,3
6685,3
6689,3
6712,3
6718,3
6733,3
6735,3
6749,3
6777,3
6780,3
6798,3
6814,3
6820,3
6827,3
6829,3
6831,3
6835,3
6853,3
6860,3
6864,3
6877,3
6883,3
6885,3
6891,3
6898,3
6907,3
6910,3
6911,3
6921,3
6923,3
6927,3
6931,3
6933,3
6935,3
6940,3
6958,3
6961,3
6963,3
6964,3
6982,3
6985,3
6988,3
6989,3
6990,3
6995,3
6996,3
6997,3
6998,3
7001,3
7006,3
7007,3
7010,3
7019,3
7021,3
7024,3
7027,3
7029,3
7031,3
7033,3
7035,3
7036,3
7038,3
7039,3
7040,3
7041,3
7043,3
7044,3
7059,3
7060,3
7065,3
7067,3
7070,3
7072,3
7077,3
7078,3
7080,3
7088,3
7094,3
7101,3
7102,3
7107,3
7108,3
7109,3
7111,3
7113,3
7117,3
7119,3
7121,3
7122,3
7126,3
7130,3
7131,3
7134,3
7135,3
7139,3
7140,3
7142,3
7143,3
7144,3
7146,3
7150,3
7152,3
7153,3
7156,3
7157,3
7163,3
7164,3
7167,3
7168,3
7170,3
7178,3
7181,3
7186,3
7189,3
7191,3
7194,3
7196,3
7197,3
7198,3
7199,3
7200,3
7204,3
7205,3
7207,3
7208,3
7209,3
7210,3
7213,3
7216,3
7217,3
7218,3
7220,3
7223,3
7226,3
7228,3
7229,3
7231,3
7233,3
7234,3
7235,3
7236,3
7237,3
7238,3
7239,3
7241,3
7242,3
7243,3
7244,3
7246,3
7249,3
7250,3
7252,3
7253,3
7255,3
7256,3
7257,3
7258,3
7260,3
7263,3
7264,3
7265,3
7266,3
7267,3
7270,3
7272,3
7273,3
7274,3
7275,3
7278,3
7280,3
7281,3
7282,3
7283,3
7285,3
7286,3
7287,3
7289,3
7291,3
7293,3
7294,3
7295,3
7296,3
7297,3
7299,3
7300,3
7301,3
7303,3
7304,3
7305,3
7307,3
7308,3
7309,3
7312,3
7313,3
7314,3
7315,3
7316,3
7317,3
7318,3
