cpa_id,cluster
29951,1
29952,1
29956,1
29957,1
29960,1
29961,1
29966,1
29967,1
29970,1
29977,1
29979,1
29984,1
29992,1
29995,1
29999,1
30007,1
30017,1
30019,1
30021,1
30034,1
30035,1
30037,1
30039,1
30040,1
30046,1
30047,1
30049,1
30052,1
30053,1
30054,1
30055,1
30056,1
30057,1
30058,1
31416,1
31418,1
31421,1
31423,1
31426,1
31429,1
31432,1
31436,1
31440,1
31446,1
31449,1
31463,1
31472,1
31473,1
31474,1
31477,1
31480,1
31482,1
31483,1
31485,1
31489,1
31490,1
37038,1
37039,1
37040,1
37044,1
37054,1
37055,1
37061,1
37062,1
37067,1
37073,1
37074,1
37079,1
37083,1
37090,1
37092,1
37102,1
37103,1
37104,1
37106,1
37108,1
37109,1
37112,1
37114,1
37115,1
37116,1
37120,1
37129,1
37144,1
37148,1
37158,1
37163,1
37165,1
37169,1
37173,1
37176,1
37177,1
37179,1
37184,1
37186,1
37190,1
37192,1
37194,1
29958,2
29964,2
29968,2
29972,2
29973,2
29975,2
29980,2
29981,2
29985,2
29989,2
30006,2
30010,2
30014,2
30032,2
30042,2
30043,2
30044,2
30060,2
30062,2
31459,2
32620,2
32669,2
37052,2
37057,2
37065,2
37085,2
37091,2
37096,2
37130,2
37147,2
37151,2
37152,2
37159,2
37841,2
37843,2
37844,2
37845,2
37847,2
37850,2
37852,2
37854,2
37855,2
37858,2
37864,2
37865,2
37866,2
37876,2
37882,2
37892,2
37897,2
37900,2
37916,2
37919,2
37921,2
37932,2
37934,2
37935,2
37936,2
37938,2
37948,2
37949,2
37950,2
37952,2
37959,2
37961,2
37963,2
37967,2
37968,2
37969,2
37972,2
37975,2
40474,2
40497,2
40514,2
40522,2
40553,2
40584,2
40610,2
40616,2
40625,2
40632,2
40639,2
40649,2
40660,2
40662,2
40663,2
40666,2
40679,2
40684,2
40696,2
40700,2
40704,2
40705,2
40710,2
40711,2
40717,2
40720,2
40723,2
40727,2
40729,2
40730,2
40731,2
40732,2
40736,2
40737,2
31276,3
31338,3
31883,3
31892,3
37842,3
37861,3
37863,3
37875,3
37878,3
37889,3
37903,3
37914,3
37922,3
37928,3
37946,3
37971,3
37974,3
40475,3
40482,3
40483,3
40485,3
40487,3
40488,3
40494,3
40496,3
40501,3
40508,3
40518,3
40525,3
40527,3
40530,3
40531,3
40539,3
40541,3
40542,3
40544,3
40547,3
40548,3
40552,3
40556,3
40557,3
40558,3
40560,3
40561,3
40562,3
40563,3
40565,3
40568,3
40569,3
40575,3
40577,3
40579,3
40580,3
40585,3
40590,3
40595,3
40596,3
40598,3
40604,3
40620,3
40630,3
40642,3
40652,3
40657,3
40661,3
40668,3
40676,3
40680,3
40682,3
40706,3
40712,3
40713,3
40738,3
40741,3
40742,3
40743,3
40744,3
40746,3
40747,3
40749,3
40750,3
40751,3
40798,3
41327,3
41329,3
41356,3
41366,3
41411,3
41422,3
41434,3
41439,3
41452,3
41463,3
41465,3
41480,3
41486,3
41487,3
41488,3
