cpa_id,cluster
53686,0
53773,0
53776,0
53777,0
53778,0
63046,0
63119,0
63124,0
63171,0
63343,0
63345,0
63346,0
63347,0
63348,0
63349,0
63350,0
63351,0
63352,0
63353,0
63354,0
63358,0
63360,0
63363,0
63583,0
63627,0
63633,0
63634,0
63635,0
63636,0
63637,0
63639,0
63641,0
63642,0
63850,0
64761,0
64762,0
64763,0
64764,0
64831,0
65197,0
65198,0
65199,0
65200,0
65201,0
65245,0
65246,0
65248,0
65249,0
65251,0
65252,0
65253,0
65254,0
65256,0
65257,0
65258,0
65260,0
65261,0
65262,0
65263,0
65265,0
65266,0
65267,0
65269,0
65271,0
65272,0
65273,0
65275,0
65277,0
65278,0
65279,0
65281,0
65282,0
65283,0
65286,0
65287,0
65291,0
65294,0
65295,0
65296,0
65297,0
65298,0
65299,0
65300,0
65354,0
65528,0
65642,0
65643,0
65645,0
65648,0
65688,0
65689,0
65690,0
65691,0
65692,0
65693,0
65695,0
65696,0
65697,0
65699,0
65700,0
65701,0
65702,0
65704,0
65705,0
65706,0
65713,0
65727,0
65728,0
65729,0
65730,0
65732,0
65733,0
65734,0
65735,0
65736,0
65738,0
65739,0
65740,0
65741,0
65742,0
65752,0
65753,0
65754,0
65755,0
65756,0
65757,0
65758,0
65759,0
65760,0
65774,0
65778,0
65779,0
65880,0
65889,0
65901,0
65907,0
65909,0
65914,0
65931,0
65937,0
65938,0
65944,0
65945,0
65946,0
65949,0
65977,0
65980,0
65994,0
65995,0
65996,0
65997,0
65999,0
66002,0
66005,0
66007,0
66008,0
68226,0
68301,0
68579,0
68594,0
68803,0
68846,0
68888,0
69057,0
69065,0
69066,0
69079,0
69083,0
75600,0
75714,0
75733,0
75734,0
75741,0
75748,0
75797,0
75799,0
75988,0
75989,0
75990,0
75996,0
76002,0
76063,0
76067,0
76489,0
77088,0
77091,0
77303,0
77308,0
77314,0
77422,0
77424,0
77689,0
77694,0
77765,0
77775,0
77776,0
77823,0
77824,0
77871,0
77876,0
77880,0
77985,0
77986,0
77999,0
78011,0
78012,0
78013,0
78102,0
78162,0
78202,0
78203,0
78204,0
78207,0
78209,0
78211,0
78223,0
78225,0
78331,0
78333,0
78335,0
78336,0
78337,0
78338,0
78347,0
78348,0
78349,0
78350,0
78351,0
78352,0
78353,0
78354,0
78355,0
78359,0
78420,0
78422,0
78572,0
78574,0
78579,0
78582,0
78962,0
78974,0
78987,0
78996,0
78997,0
79040,0
79111,0
79112,0
79114,0
79115,0
79118,0
79122,0
79127,0
79128,0
79131,0
79132,0
79133,0
79135,0
79137,0
79138,0
79139,0
79140,0
79141,0
79142,0
79145,0
79146,0
79303,0
79314,0
79316,0
79318,0
79331,0
79342,0
79397,0
79398,0
79508,0
79519,0
79534,0
79546,0
79547,0
79562,0
79563,0
79615,0
79630,0
79631,0
79649,0
79692,0
79714,0
80020,0
80023,0
80026,0
80171,0
80172,0
80175,0
80176,0
80177,0
80178,0
80179,0
80180,0
80712,0
81163,0
81165,0
81166,0
53537,1
53764,1
53786,1
53790,1
53791,1
53799,1
53801,1
53819,1
53820,1
53821,1
53831,1
62788,1
62789,1
62790,1
62792,1
62793,1
62794,1
62797,1
62953,1
62958,1
62959,1
62960,1
62967,1
62968,1
62969,1
62974,1
62975,1
62976,1
62980,1
63238,1
63267,1
63385,1
63393,1
63394,1
63395,1
63402,1
63582,1
64196,1
65196,1
65214,1
65216,1
65217,1
65219,1
65220,1
65221,1
65233,1
65234,1
65235,1
65247,1
65250,1
65255,1
65301,1
65639,1
65640,1
65641,1
65644,1
65646,1
65647,1
65649,1
65650,1
65651,1
65652,1
65653,1
65654,1
65655,1
65656,1
65657,1
65658,1
65659,1
65660,1
65661,1
65662,1
65708,1
65709,1
65711,1
65712,1
65717,1
65718,1
65719,1
65720,1
65721,1
65722,1
65723,1
65724,1
65725,1
65726,1
65743,1
65744,1
65745,1
65746,1
65747,1
65748,1
65749,1
65750,1
65751,1
65769,1
65770,1
65771,1
65772,1
65773,1
65775,1
65776,1
65777,1
65975,1
65976,1
65978,1
65979,1
65981,1
65982,1
65983,1
65984,1
65985,1
65986,1
65998,1
66000,1
66001,1
66003,1
66004,1
66021,1
66022,1
66023,1
66024,1
66025,1
66026,1
66027,1
66028,1
66029,1
66087,1
66088,1
66089,1
66090,1
66092,1
66107,1
66108,1
66110,1
66111,1
66112,1
66113,1
66114,1
66115,1
66116,1
66117,1
66118,1
66119,1
66120,1
66121,1
66122,1
66123,1
66124,1
66125,1
66126,1
66127,1
66128,1
66129,1
66130,1
66228,1
66230,1
66231,1
66232,1
68307,1
68468,1
68572,1
68646,1
69033,1
69118,1
69119,1
69122,1
69139,1
69140,1
69144,1
75860,1
76134,1
76287,1
76290,1
76475,1
76486,1
76686,1
76861,1
76869,1
76872,1
76878,1
77031,1
77101,1
77102,1
77103,1
77107,1
77108,1
77304,1
77305,1
77309,1
77310,1
77313,1
77317,1
77321,1
77331,1
77380,1
77420,1
77440,1
77441,1
77484,1
77489,1
77519,1
77682,1
77695,1
77697,1
77701,1
77702,1
77703,1
77704,1
77705,1
77706,1
77707,1
77708,1
77711,1
77712,1
77713,1
77717,1
77722,1
